STATEFP,State,ZCTA,n_allschools,dsug_allschools,gr_allschools,avgtf_allschools,n_public,dsug_public,gr_public,avgtf_public,n_private,dsug_private,gr_private,avgtf_private,n_4yr,dsug_4yr,gr_4yr,avgtf_4yr,n_not4yr,dsug_not4yr,gr_not4yr,avgtf_not4yr,n_public4yr,dsug_public4yr,gr_public4yr,avgtf_public4yr
42,PA,15841,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15846,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15847,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15848,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15849,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15851,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,15853,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,15856,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15857,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15860,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,15863,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15864,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,15865,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15866,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15868,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,,1,225,0,18384,No Campuses within 45 minutes,,,
42,PA,15901,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15902,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15904,7,7380,763,21852,2,3724,0,12454,5,3656,763,31425,3,5544,763,25103,4,1836,0,12033,1,2446,0,14352
42,PA,15905,12,21248,3880,20033,5,14287,2452,12927,7,6961,1428,34618,7,18520,3880,21227,5,2728,0,11929,3,12257,2452,13534
42,PA,15906,7,15568,3215,17258,3,12018,2452,12930,4,3550,763,31909,4,13838,3215,17935,3,1730,0,11839,2,10740,2452,13419
42,PA,15909,10,16112,3215,17378,4,12307,2452,13014,6,3805,763,31493,4,13838,3215,17935,6,2274,0,13986,2,10740,2452,13419
42,PA,15920,8,17026,3445,19098,3,12018,2452,12930,5,5008,993,33898,5,15296,3445,19919,3,1730,0,11839,2,10740,2452,13419
42,PA,15921,7,7380,763,21852,2,3724,0,12454,5,3656,763,31425,3,5544,763,25103,4,1836,0,12033,1,2446,0,14352
42,PA,15922,7,15568,3215,17258,3,12018,2452,12930,4,3550,763,31909,4,13838,3215,17935,3,1730,0,11839,2,10740,2452,13419
42,PA,15923,13,19759,3117,17107,7,15791,2452,12651,6,3968,665,34843,5,15422,3117,18743,8,4337,0,11291,3,12257,2452,13534
42,PA,15924,4,4176,0,13311,2,3724,0,12454,2,452,0,20375,1,2446,0,14352,3,1730,0,11839,1,2446,0,14352
42,PA,15925,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15926,4,4176,0,13311,2,3724,0,12454,2,452,0,20375,1,2446,0,14352,3,1730,0,11839,1,2446,0,14352
42,PA,15927,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15928,5,5429,39,15983,2,3724,0,12454,3,1705,39,23693,2,3699,39,17922,3,1730,0,11839,1,2446,0,14352
42,PA,15929,7,15568,3215,17258,3,12018,2452,12930,4,3550,763,31909,4,13838,3215,17935,3,1730,0,11839,2,10740,2452,13419
42,PA,15930,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15931,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15934,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15935,5,5634,230,19892,2,3724,0,12454,3,1910,230,34395,2,3904,230,23460,3,1730,0,11839,1,2446,0,14352
42,PA,15936,5,5634,230,19892,2,3724,0,12454,3,1910,230,34395,2,3904,230,23460,3,1730,0,11839,1,2446,0,14352
42,PA,15937,5,5634,230,19892,2,3724,0,12454,3,1910,230,34395,2,3904,230,23460,3,1730,0,11839,1,2446,0,14352
42,PA,15938,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15940,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15942,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15943,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15944,14,22752,3880,19372,7,15791,2452,12651,7,6961,1428,34618,7,18520,3880,21227,7,4232,0,11252,3,12257,2452,13534
42,PA,15945,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15946,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15948,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15949,5,10450,2682,17152,1,8294,2452,13144,4,2156,230,32569,2,9752,2682,16971,3,698,0,19675,1,8294,2452,13144
42,PA,15951,7,7380,763,21852,2,3724,0,12454,5,3656,763,31425,3,5544,763,25103,4,1836,0,12033,1,2446,0,14352
42,PA,15952,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,15953,4,4176,0,13311,2,3724,0,12454,2,452,0,20375,1,2446,0,14352,3,1730,0,11839,1,2446,0,14352
42,PA,15954,7,15568,3215,17258,3,12018,2452,12930,4,3550,763,31909,4,13838,3215,17935,3,1730,0,11839,2,10740,2452,13419
42,PA,15955,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15956,9,7818,763,21870,3,4013,0,12746,6,3805,763,31493,3,5544,763,25103,6,2274,0,13986,1,2446,0,14352
42,PA,15957,7,15568,3215,17258,3,12018,2452,12930,4,3550,763,31909,4,13838,3215,17935,3,1730,0,11839,2,10740,2452,13419
42,PA,15958,11,16217,3215,17363,4,12307,2452,13014,7,3910,763,31053,4,13838,3215,17935,7,2379,0,14037,2,10740,2452,13419
42,PA,15960,10,16112,3215,17378,4,12307,2452,13014,6,3805,763,31493,4,13838,3215,17935,6,2274,0,13986,2,10740,2452,13419
42,PA,15961,9,15963,3215,17231,4,12307,2452,13014,5,3656,763,31425,4,13838,3215,17935,5,2125,0,12642,2,10740,2452,13419
42,PA,15962,10,7923,763,21780,3,4013,0,12746,7,3910,763,31053,3,5544,763,25103,7,2379,0,14037,1,2446,0,14352
42,PA,15963,6,7274,763,21949,2,3724,0,12454,4,3550,763,31909,3,5544,763,25103,3,1730,0,11839,1,2446,0,14352
42,PA,16001,12,19721,2646,15871,4,12519,2020,9817,8,7202,626,26396,5,13557,2646,17902,7,6164,0,11405,1,7801,2020,10507
42,PA,16002,24,46654,13146,16661,7,37629,12622,15342,17,9025,524,22160,5,32634,13146,18681,19,14020,0,11958,2,28081,12622,17624
42,PA,16020,8,16748,3310,14346,3,12050,3208,10638,5,4698,102,23858,4,15012,3310,14194,4,1736,0,15668,2,11598,3208,10725
42,PA,16022,3,10464,2020,12276,2,8253,2020,10392,1,2211,0,19310,2,10012,2020,12451,1,452,0,8400,1,7801,2020,10507
42,PA,16023,9,31329,12956,17886,5,29473,12622,17285,4,1856,334,27429,3,29242,12956,18178,6,2087,0,13792,2,28081,12622,17624
42,PA,16024,21,53489,19034,20607,6,38460,12622,15322,15,15029,6412,34133,7,40534,19034,23858,14,12955,0,10437,2,28081,12622,17624
42,PA,16025,6,11718,2020,13027,3,8441,2020,10538,3,3277,0,19436,2,10012,2020,12451,4,1706,0,16405,1,7801,2020,10507
42,PA,16027,8,17950,2544,14231,3,12331,2020,9707,5,5619,524,24157,4,12354,2544,15923,4,5596,0,10496,1,7801,2020,10507
42,PA,16028,3,4437,1188,11137,3,4437,1188,11137,No Campuses within 45 minutes,,,,1,3797,1188,11173,2,640,0,10920,1,3797,1188,11173
42,PA,16029,7,11880,2020,13352,3,8441,2020,10538,4,3439,0,20257,2,10012,2020,12451,5,1868,0,18178,1,7801,2020,10507
42,PA,16030,3,13809,3208,12100,2,11598,3208,10725,1,2211,0,19310,3,13809,3208,12100,No Campuses within 45 minutes,,,,2,11598,3208,10725
42,PA,16033,30,70905,28190,24826,6,38460,12622,15322,24,32445,15568,36093,11,56340,28190,28217,19,14565,0,11712,2,28081,12622,17624
42,PA,16034,5,9355,2020,10953,4,9193,2020,10496,1,162,0,36854,1,7801,2020,10507,4,1554,0,13190,1,7801,2020,10507
42,PA,16035,7,12951,2122,15277,2,8253,2020,10392,5,4698,102,23858,3,11215,2122,15216,4,1736,0,15668,1,7801,2020,10507
42,PA,16036,2,6008,1188,14167,1,3797,1188,11173,1,2211,0,19310,2,6008,1188,14167,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16037,27,38315,8534,21254,5,18180,2020,9699,22,20135,6514,31686,8,23668,8534,27159,19,14647,0,11712,1,7801,2020,10507
42,PA,16038,8,16748,3310,14346,3,12050,3208,10638,5,4698,102,23858,4,15012,3310,14194,4,1736,0,15668,2,11598,3208,10725
42,PA,16040,4,14261,3208,11982,3,12050,3208,10638,1,2211,0,19310,3,13809,3208,12100,1,452,0,8400,2,11598,3208,10725
42,PA,16041,5,14449,3208,12047,4,12238,3208,10735,1,2211,0,19310,3,13809,3208,12100,2,640,0,10920,2,11598,3208,10725
42,PA,16045,6,10958,2020,12730,3,8441,2020,10538,3,2517,0,20081,2,10012,2020,12451,4,946,0,15686,1,7801,2020,10507
42,PA,16046,36,76666,29314,24042,8,43290,12622,14570,28,33376,16692,36327,11,55307,29314,28842,25,21359,0,11611,2,28081,12622,17624
42,PA,16048,3,10464,2020,12276,2,8253,2020,10392,1,2211,0,19310,2,10012,2020,12451,1,452,0,8400,1,7801,2020,10507
42,PA,16049,5,14479,3208,11968,3,12050,3208,10638,2,2429,0,18567,3,13809,3208,12100,2,670,0,9255,2,11598,3208,10725
42,PA,16050,4,10652,2020,12359,3,8441,2020,10538,1,2211,0,19310,2,10012,2020,12451,2,640,0,10920,1,7801,2020,10507
42,PA,16051,14,21735,2646,15504,5,14290,2020,10188,9,7445,626,25708,5,13557,2646,17902,9,8178,0,11529,1,7801,2020,10507
42,PA,16052,12,19713,2646,15718,4,12519,2020,9817,8,7194,626,25986,5,13557,2646,17902,7,6156,0,10907,1,7801,2020,10507
42,PA,16053,14,19945,2646,15966,3,12331,2020,9707,11,7614,626,26101,5,13557,2646,17902,9,6388,0,11856,1,7801,2020,10507
42,PA,16054,2,6008,1188,14167,1,3797,1188,11173,1,2211,0,19310,2,6008,1188,14167,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16055,30,65554,28039,23895,9,42459,12622,14574,21,23095,15417,41032,8,47194,28039,29024,22,18360,0,10712,2,28081,12622,17624
42,PA,16056,30,64956,28039,24042,8,41707,12622,14656,22,23249,15417,40881,8,47194,28039,29024,22,17762,0,10806,2,28081,12622,17624
42,PA,16057,9,14383,2312,16526,2,8253,2020,10392,7,6130,292,24785,4,12396,2312,16622,5,1987,0,15929,1,7801,2020,10507
42,PA,16059,34,65782,27294,25937,8,35677,10602,15472,26,30105,16692,38339,9,45196,27294,32628,25,20586,0,11248,1,20280,10602,20362
42,PA,16061,7,12921,2122,15373,3,8441,2020,10538,4,4480,102,24483,3,11215,2122,15216,4,1706,0,16405,1,7801,2020,10507
42,PA,16063,34,77190,29314,24016,8,43290,12622,14570,26,33900,16692,36079,12,57518,29314,28476,22,19672,0,10977,2,28081,12622,17624
42,PA,16066,36,76666,29314,24042,8,43290,12622,14570,28,33376,16692,36327,11,55307,29314,28842,25,21359,0,11611,2,28081,12622,17624
42,PA,16101,14,17059,2312,16095,3,10024,2020,10819,11,7035,292,23613,4,12396,2312,16622,10,4663,0,14695,1,7801,2020,10507
42,PA,16102,15,17336,2312,16061,3,10024,2020,10819,12,7312,292,23247,4,12396,2312,16622,11,4940,0,14654,1,7801,2020,10507
42,PA,16105,15,17851,2336,16910,3,10024,2020,10819,12,7827,316,24712,5,13188,2336,17694,10,4663,0,14695,1,7801,2020,10507
42,PA,16110,4,2814,24,41817,No Campuses within 45 minutes,,,,4,2814,24,41817,2,2434,24,46653,2,380,0,10838,No Campuses within 45 minutes,,,
42,PA,16111,5,6023,1769,25154,1,3209,1745,10543,4,2814,24,41817,3,5643,1769,26119,2,380,0,10838,1,3209,1745,10543
42,PA,16112,13,14673,2312,15807,2,9572,2020,10933,11,5101,292,24954,3,10185,2312,16038,10,4488,0,15284,1,7801,2020,10507
42,PA,16113,11,6646,126,23777,No Campuses within 45 minutes,,,,11,6646,126,23777,3,4206,126,27576,8,2440,0,17229,No Campuses within 45 minutes,,,
42,PA,16114,7,14029,2146,20552,1,7801,2020,10507,6,6228,126,33134,5,13649,2146,20822,2,380,0,10838,1,7801,2020,10507
42,PA,16115,12,17512,1377,21023,2,5849,0,9682,10,11663,1377,26711,4,9316,1377,29135,8,8196,0,11802,No Campuses within 45 minutes,,,
42,PA,16116,14,17399,2336,17131,2,9572,2020,10933,12,7827,316,24712,5,13188,2336,17694,9,4211,0,15370,1,7801,2020,10507
42,PA,16117,14,26292,3731,18496,4,14102,2020,10097,10,12190,1711,28213,6,18179,3731,21682,8,8113,0,11358,1,7801,2020,10507
42,PA,16120,13,14673,2312,15807,2,9572,2020,10933,11,5101,292,24954,3,10185,2312,16038,10,4488,0,15284,1,7801,2020,10507
42,PA,16121,12,14447,2146,16612,1,7801,2020,10507,11,6646,126,23777,4,12007,2146,16486,8,2440,0,17229,1,7801,2020,10507
42,PA,16123,22,35966,7700,20802,5,18180,2020,9699,17,17786,5680,32151,7,22260,7700,26828,15,13706,0,11016,1,7801,2020,10507
42,PA,16124,13,16000,2146,20219,1,7801,2020,10507,12,8199,126,29460,5,13649,2146,20822,8,2351,0,16716,1,7801,2020,10507
42,PA,16125,14,16251,2146,20181,1,7801,2020,10507,13,8450,126,29111,5,13649,2146,20822,9,2602,0,16815,1,7801,2020,10507
42,PA,16127,12,14648,2146,16339,2,8253,2020,10392,10,6395,126,24014,4,12007,2146,16486,8,2641,0,15669,1,7801,2020,10507
42,PA,16130,7,14029,2146,20552,1,7801,2020,10507,6,6228,126,33134,5,13649,2146,20822,2,380,0,10838,1,7801,2020,10507
42,PA,16131,4,2814,24,41817,No Campuses within 45 minutes,,,,4,2814,24,41817,2,2434,24,46653,2,380,0,10838,No Campuses within 45 minutes,,,
42,PA,16132,12,14396,2312,15843,2,9572,2020,10933,10,4824,292,25585,3,10185,2312,16038,9,4211,0,15370,1,7801,2020,10507
42,PA,16133,9,15095,2146,20492,1,7801,2020,10507,8,7294,126,31170,5,13649,2146,20822,4,1446,0,17370,1,7801,2020,10507
42,PA,16134,8,3719,24,35455,No Campuses within 45 minutes,,,,8,3719,24,35455,2,2434,24,46653,6,1285,0,14242,No Campuses within 45 minutes,,,
42,PA,16136,10,14667,1377,21899,2,5849,0,9682,8,8818,1377,30004,3,7006,1377,33236,7,7661,0,11533,No Campuses within 45 minutes,,,
42,PA,16137,15,16703,2146,19862,2,8253,2020,10392,13,8450,126,29111,5,13649,2146,20822,10,3054,0,15569,1,7801,2020,10507
42,PA,16140,11,7035,292,23613,No Campuses within 45 minutes,,,,11,7035,292,23613,3,4595,292,27003,8,2440,0,17229,No Campuses within 45 minutes,,,
42,PA,16141,12,22686,3397,17872,3,13650,2020,10153,9,9036,1377,29533,4,14807,3397,21261,8,7879,0,11504,1,7801,2020,10507
42,PA,16142,14,17399,2336,17131,2,9572,2020,10933,12,7827,316,24712,5,13188,2336,17694,9,4211,0,15370,1,7801,2020,10507
42,PA,16143,14,17399,2336,17131,2,9572,2020,10933,12,7827,316,24712,5,13188,2336,17694,9,4211,0,15370,1,7801,2020,10507
42,PA,16145,7,14029,2146,20552,1,7801,2020,10507,6,6228,126,33134,5,13649,2146,20822,2,380,0,10838,1,7801,2020,10507
42,PA,16146,12,14447,2146,16612,1,7801,2020,10507,11,6646,126,23777,4,12007,2146,16486,8,2440,0,17229,1,7801,2020,10507
42,PA,16148,13,15628,2336,17621,1,7801,2020,10507,12,7827,316,24712,5,13188,2336,17694,8,2440,0,17229,1,7801,2020,10507
42,PA,16150,12,14447,2146,16612,1,7801,2020,10507,11,6646,126,23777,4,12007,2146,16486,8,2440,0,17229,1,7801,2020,10507
42,PA,16151,7,14029,2146,20552,1,7801,2020,10507,6,6228,126,33134,5,13649,2146,20822,2,380,0,10838,1,7801,2020,10507
42,PA,16153,8,14173,2146,20476,1,7801,2020,10507,7,6372,126,32680,5,13649,2146,20822,3,524,0,11446,1,7801,2020,10507
42,PA,16154,13,14609,2146,16545,1,7801,2020,10507,12,6808,126,23463,4,12007,2146,16486,9,2602,0,16815,1,7801,2020,10507
42,PA,16155,11,7035,292,23613,No Campuses within 45 minutes,,,,11,7035,292,23613,3,4595,292,27003,8,2440,0,17229,No Campuses within 45 minutes,,,
42,PA,16156,14,16080,2336,17362,2,8253,2020,10392,12,7827,316,24712,5,13188,2336,17694,9,2892,0,15849,1,7801,2020,10507
42,PA,16157,15,25618,3397,17828,4,14102,2020,10097,11,11516,1377,27295,5,17018,3397,21008,10,8600,0,11536,1,7801,2020,10507
42,PA,16159,13,15628,2336,17621,1,7801,2020,10507,12,7827,316,24712,5,13188,2336,17694,8,2440,0,17229,1,7801,2020,10507
42,PA,16160,10,13978,2312,15807,2,9572,2020,10933,8,4406,292,26396,3,10185,2312,16038,7,3793,0,15187,1,7801,2020,10507
42,PA,16161,12,14447,2146,16612,1,7801,2020,10507,11,6646,126,23777,4,12007,2146,16486,8,2440,0,17229,1,7801,2020,10507
42,PA,16172,13,15628,2336,17621,1,7801,2020,10507,12,7827,316,24712,5,13188,2336,17694,8,2440,0,17229,1,7801,2020,10507
42,PA,16201,9,11016,2452,13619,4,9686,2452,12755,5,1330,0,19913,1,8294,2452,13144,8,2722,0,15067,1,8294,2452,13144
42,PA,16210,3,8644,2452,13672,2,8482,2452,13229,1,162,0,36854,1,8294,2452,13144,2,350,0,26179,1,8294,2452,13144
42,PA,16211,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16212,4,1238,0,15198,2,940,0,11415,2,298,0,27129,No Campuses within 45 minutes,,,,4,1238,0,15198,No Campuses within 45 minutes,,,
42,PA,16213,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16214,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,16217,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16218,3,1392,0,10436,3,1392,0,10436,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,3,1392,0,10436,No Campuses within 45 minutes,,,
42,PA,16220,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16222,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16223,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16224,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16226,10,15373,2452,11877,6,14516,2452,11368,4,857,0,20497,1,8294,2452,13144,9,7079,0,10393,1,8294,2452,13144
42,PA,16228,4,9396,2452,13380,3,9234,2452,12968,1,162,0,36854,1,8294,2452,13144,3,1102,0,15155,1,8294,2452,13144
42,PA,16229,26,52409,25685,26952,7,30580,10602,16445,19,21829,15083,41671,6,38232,25685,32725,20,14177,0,11383,1,20280,10602,20362
42,PA,16230,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16232,2,6008,1188,14167,1,3797,1188,11173,1,2211,0,19310,2,6008,1188,14167,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16233,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16235,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16236,5,9848,2452,13151,4,9686,2452,12755,1,162,0,36854,1,8294,2452,13144,4,1554,0,13190,1,8294,2452,13144
42,PA,16238,5,9848,2452,13151,4,9686,2452,12755,1,162,0,36854,1,8294,2452,13144,4,1554,0,13190,1,8294,2452,13144
42,PA,16239,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16240,3,4210,1188,11818,2,3985,1188,11447,1,225,0,18384,1,3797,1188,11173,2,413,0,17745,1,3797,1188,11173
42,PA,16242,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16244,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16245,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16246,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16248,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16249,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16250,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16253,2,3985,1188,11447,2,3985,1188,11447,No Campuses within 45 minutes,,,,1,3797,1188,11173,1,188,0,16980,1,3797,1188,11173
42,PA,16254,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16255,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16256,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16258,2,4022,1188,11576,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173,1,225,0,18384,1,3797,1188,11173
42,PA,16259,4,13031,3640,12445,4,13031,3640,12445,No Campuses within 45 minutes,,,,2,12091,3640,12525,2,940,0,11415,2,12091,3640,12525
42,PA,16260,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16262,9,30414,12622,17426,5,29473,12622,17285,4,941,0,21845,2,28081,12622,17624,7,2333,0,15038,2,28081,12622,17624
42,PA,16263,2,8482,2452,13229,2,8482,2452,13229,No Campuses within 45 minutes,,,,1,8294,2452,13144,1,188,0,16980,1,8294,2452,13144
42,PA,16301,2,6008,1188,14167,1,3797,1188,11173,1,2211,0,19310,2,6008,1188,14167,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16311,4,4807,24,32861,No Campuses within 45 minutes,,,,4,4807,24,32861,3,4645,24,33638,1,162,0,10582,No Campuses within 45 minutes,,,
42,PA,16312,1,381,0,12945,No Campuses within 45 minutes,,,,1,381,0,12945,1,381,0,12945,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
42,PA,16313,1,381,0,12945,No Campuses within 45 minutes,,,,1,381,0,12945,1,381,0,12945,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
42,PA,16314,6,9219,1871,25793,1,3209,1745,10543,5,6010,126,33936,5,9057,1871,26065,1,162,0,10582,1,3209,1745,10543
42,PA,16316,4,5805,1769,25685,1,3209,1745,10543,3,2596,24,44402,3,5643,1769,26119,1,162,0,10582,1,3209,1745,10543
42,PA,16317,2,1804,0,48763,No Campuses within 45 minutes,,,,2,1804,0,48763,1,1642,0,52530,1,162,0,10582,No Campuses within 45 minutes,,,
42,PA,16319,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16323,5,15613,3208,16336,2,11598,3208,10725,3,4015,0,32544,4,15451,3208,16396,1,162,0,10582,2,11598,3208,10725
42,PA,16326,1,3797,1188,11173,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173,No Campuses within 45 minutes,,,,1,3797,1188,11173
42,PA,16327,3,5013,1745,24297,1,3209,1745,10543,2,1804,0,48763,2,4851,1745,24755,1,162,0,10582,1,3209,1745,10543
42,PA,16328,1,1642,0,52530,No Campuses within 45 minutes,,,,1,1642,0,52530,1,1642,0,52530,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
